Name,U87,U87,U251,U251,hG008,hG008,hG020,hG020,SF126
RNA5SP414,0.0,0.0,2.1024733739523622,0.0,0.0,0.0,0.0,0.0,0.0
LINC02167,0.0,0.0,2.6186544865774795,3.3292944127557322,0.0,0.0,0.0,0.0,0.0
ZSWIM7,2.928448022728457,3.013122762207422,4.791418187164037,4.762710241490905,5.475642651793215,5.770625574691869,6.16521252447583,6.132340349613531,4.78726005800936
ENST00000624300.1,0.2224089091855562,0.22447869795358433,0.45103435025176014,0.37204609065411437,1.1773629254254165,0.9137131970910212,2.4735427625429476,2.008963692660538,0.6609112799700919
NKAPP1,0.6834143995037849,1.5830617006157983,0.6089568157351148,0.9248721575155407,2.2405555216752937,0.8454410737526913,0.9915971250159515,0.5992739884312908,1.1041890276524982
ENST00000568752.1,0.33600567805234466,0.3992498587164548,1.005026239996701,1.3820419032745979,2.6278752758238464,2.7858811096846945,3.1488397651258384,2.7592666421623777,0.6545702716385705
ENST00000567464.1,0.0,0.0,0.0,0.8811203250421508,1.0299192788429756,1.1159521188462211,1.7429892375244649,1.0348354902180694,0.48391223311377585
ZNF236,2.437003965312155,1.8112243949123639,1.626962383805049,2.54314692184164,2.6003411251789594,3.0765231812234055,3.37401144915922,2.9158076903445718,2.338498580096306
ENST00000572046.1,0.8467612703040367,1.432873911703419,0.8796336297268147,2.2161909807038613,4.159830981107933,4.353026816515645,2.8017256873175356,2.360226602872463,2.221035650215635
ENST00000569859.1,0.0,0.0,0.0,0.0,0.0,1.1368213612067524,1.7806796504379345,1.5319128982660442,0.0
ENST00000623981.1,0.048905753289041204,0.0,0.071305491780878,0.10180603469583947,0.6203733919462012,0.8171484201587493,1.1966825758893374,0.8088290152440845,0.12655266959483033
ENST00000663028.1,0.0,0.0,1.025021705063583,0.7521491276946994,0.40766165332972304,0.21510202457555447,1.3942836435447268,1.1185059151877192,0.02245872214703247
HERC2P4,0.9510819423164393,1.1824062723504682,0.46049305162794785,0.9026563296959792,1.3304035099427007,0.9125931522643181,1.5874706086706327,1.9008455597634226,1.6916860195628738
ZNF280B,1.4762728008136536,1.480901008742172,0.39561344188114034,0.14774041908530822,1.1283659959145806,1.4204608430410075,1.916350522537343,2.0113560856931745,1.3997507903221058
ZNF267,3.513250697546993,3.3236193844228232,2.9372125471534862,2.5281061810237047,2.592167572209976,2.5441960268808077,2.9476624168169803,2.945600212533469,3.4285605028609525
ENST00000668245.1,0.6405200561581875,0.1406347062391638,0.3222235285803588,0.17892493589248698,1.4215276303252877,1.548328110218867,1.4835294665776735,1.3651437944575018,0.7414989141025914
ENST00000614576.1,0.0,0.0,0.7081289530544962,0.0,0.9557145295205556,1.1766929743085264,0.18101347311709515,0.19120256365943242,0.0
ENST00000651898.1,0.0,0.6835769919657882,0.0,0.2608855952444362,0.14034283717411747,0.3072746295133037,1.0271398934848857,0.6132025300398902,0.12777457108551754
ENST00000622954.1,0.6242300644597817,0.880708247773934,0.7157501918803785,0.6672363502044336,1.2871471940626815,1.0672119023503739,0.941487222315675,0.9722595967197633,0.9967878730184063
ARMC5,2.7835593261708045,2.8793607327342463,2.9301203944124197,3.2573999122477355,4.129035676593892,4.0231400030671445,3.7600505812738705,3.6648468815073887,3.4759538708945183
ENST00000564629.1,0.7011533427315167,1.052826245658452,1.1988147169202354,1.1176551519328048,1.9252323083371237,2.0916253705356227,1.7930593554189003,1.9991702117645023,1.7100140078186206
ENST00000569291.1,0.6716312451594135,0.0,0.7094582786175488,1.0080780746246538,2.960771164312852,2.8009247425268486,2.013433673615424,2.255011191259885,1.5390545609901884
ENST00000615068.1,0.0,0.0,0.0,0.0,0.0,1.2264530404707668,0.0,0.0,0.0
ITGAX,1.8471029602232059,1.8769471125062762,0.19661333856206756,0.0926174516836491,0.021004910225745913,0.1003708483716395,0.5689173996914928,0.1934084223105963,0.0
FUS,8.74222521324963,8.747340401189474,8.38900314891481,8.50205208070965,8.569434127955057,8.654342447806949,8.602160653304256,8.695913800315493,8.60168537536215
ENST00000613584.1,4.1904489328374845,4.2579836564192295,3.8120360781755123,3.8199542419699584,3.8973275655965565,3.9364683387598403,4.396173192418417,4.602902219658362,3.2005843893509125
ENST00000576336.1,1.0501812564458977,0.8856844657185001,1.3435442677900749,1.2174416755547288,2.7452029049916846,2.1121529723870696,2.2118408040389075,2.1051416603234236,1.9911181751198308
BCKDK,5.169876910806101,5.571995284024801,5.330199832850905,5.524286258023466,6.109565330667921,5.619316162480848,5.699165699960372,5.699571065245672,5.6711942828808715
ENST00000624508.1,0.4125203264800597,0.15530495925260535,0.1466382798017986,0.2614152746636794,0.4835511353196898,0.4409160637786792,0.3543257711212181,0.4379659456311682,0.0
VKORC1,7.174336503335414,7.303269322588164,6.680577537734955,6.540538794539928,7.292846153818865,6.8679211674633605,7.1293654543062575,6.90636151042198,8.953076041696605
ENST00000532364.1,0.0,0.0,0.8229487277223334,0.0,0.0,0.0,0.0,0.40811074873059344,0.0
ENST00000533518.5,0.7309650826355136,0.0,0.5502712562914004,0.0,1.6690313022793555,0.0,1.2852838390278594,1.177618063087336,1.9067174618153766
PRSS53,1.1556650514269797,1.5839378234386294,0.8960175865246883,1.4153476453731244,2.7892159236489245,2.909087589166642,1.9984410473698075,2.34552979438305,2.754727193808296
ZNF668,3.496551828158504,3.6098849501354735,2.8664372208533844,3.107359794626958,3.1586908706591212,3.2438259533385168,3.3856739969517387,3.202579143928376,4.052381113234277
ENST00000622229.1,0.06822503673199341,0.08046529118134382,0.07106654858979433,0.0942860733974776,0.18354749224563746,0.29923762310176194,0.28634654206124527,0.24311090346718633,0.10985931466518516
ENST00000570266.2,1.3116077390344874,1.519250014876803,0.0,0.49004840688282514,0.0,0.5631678948032051,0.9209472245611942,0.647090661442948,1.3363233828161338
STX4,6.497205173105175,6.435261873569237,5.027096533687854,5.1955050891843255,4.7334085762500395,4.910176196138843,5.4294787175421595,5.341889706640188,6.335833368241011
STX1B,1.6496522444440826,1.880136942208927,0.12835939652872808,0.12367016899091392,3.434106428072376,3.2609846239610123,3.261041810701158,3.20861089772565,3.4772887577265648
HSD3B7,3.6227663989862666,3.774755438541415,2.0236918213003996,1.574561740395056,0.9045526905191418,0.8921197543133238,3.439609840767354,3.2540573162787174,4.856039513266114
ENST00000624286.1,0.24468859881420862,0.15896516082701884,0.0,0.020839967090145347,1.3111601294654478,0.9730050509522505,1.1291577031334221,1.0143838609128515,0.4398135341449136
ENST00000562642.1,2.219527890732514,2.907244493382198,1.5558014336085617,1.1619457114014264,0.6822901238029228,1.3712521702000244,3.1592707277979897,2.8578695550687425,4.292744945313485
ENST00000566056.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8185397427700921,0.24847411537262307,1.0715979373409932
DRC3,0.4496965920495403,0.2756138056541561,0.9382120083331426,1.013283586818423,0.07668906180354386,0.11904402973174429,0.2805596665991386,0.8568223941457653,2.7550862597883357
CTF1,1.8572724081298246,2.198808432050279,0.05214458075976143,0.0,0.12006921345159821,0.22657141514502244,0.08625250660477711,0.4123577306966758,4.09915210613445
MIR762HG,1.5891594416937451,2.045949642392431,1.3369917057771183,0.6019332226398176,2.6238504781365575,2.030502058215439,3.7399884778722896,3.6259951622236195,2.261010207782869
BCL7C,5.274321306330683,5.316978383144052,4.995796541427449,5.062100119686817,4.8987017453074175,4.668930355780122,4.979302857608215,4.631686366311998,5.477262849349172
RNF40,6.039074770003766,6.137403105401524,5.921145896355261,6.181120445151322,6.362873113702439,6.121579102674988,6.065018615075373,6.051854949588869,6.394966799505315
PHKG2,5.313020866708955,5.277999620367852,4.716442236843321,4.747768702006648,4.606074993003089,4.772344928763835,5.302300770358601,5.269190277917935,5.587701020528085
SNORA30,2.5986272298341895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENST00000380361.7,3.0547616696282907,2.9672792960004557,2.4979903928751215,2.487810456262197,2.588950843505139,2.1158888816507715,2.6542315876453193,2.1686997935457555,3.069970198455393
SRCAP,4.9117107537720734,4.95345150136626,4.598680819894673,4.778397838842776,5.139092891349835,4.802906631615973,5.171086704602051,4.79483691588753,5.4324917914413815
ENST00000568500.1,0.49918920779116344,0.37695267062353743,0.16507067081031496,0.21407754387911745,0.39517908811919084,0.26795041967458766,0.9673154523931499,1.0229430007441833,0.3243163741264495
ENST00000564775.2,1.9673383263777018,0.6381035019303887,1.6759468740753758,0.0,0.0,0.0,0.579866568589632,1.440420720756767,1.1482898713765657
ENST00000662983.1,0.0,0.0,0.0,0.0,1.3790386655456524,1.6917083497800618,1.9678289229254657,1.728721608338891,1.3738597632581457
FBRS,5.580938386887073,5.5616071932425015,5.191053290707521,5.28242497764303,5.528490055596287,6.010229325884993,6.050392859979897,5.944549263742372,6.075652422935102
PRR14,4.3810618284245875,4.482467557490152,4.941604030011342,4.958838036344975,5.606089802679978,6.036760463961586,5.816143992769939,5.686214761224547,4.9765835978769974
ENST00000563540.1,0.33520081767448096,0.2705791742040176,0.0,0.0,1.0645793847669618,0.5098032484175741,0.3961287931074325,0.5914410222800413,0.882438807973474
ZNF764,2.1670399345277165,2.0614098620395285,2.8206058348506935,2.693743413822263,3.518900172694398,3.5431741488308464,3.5157881316721302,3.5648537039341623,3.0036562018195405
ENST00000664247.1,1.1400980404583874,0.9967126837002974,0.34957362666789477,0.3374393661095814,2.049717884360048,1.7661371579146319,1.7951393719281687,1.2011068676109042,0.9673862867808017
ZNF747,1.301891955854156,1.0352649507018425,0.4196737165258812,0.31785626245871523,2.4967639980284573,2.140680509924675,3.3071108058472034,3.308567658706777,1.9289652824155337
ZNF653,2.512555596399994,2.4143953570984142,3.4988763253543214,3.4649818622749518,3.1419428105285565,3.0409222308442208,3.3372815017584907,2.9763746346365085,2.536209598260344
ENST00000569360.1,0.0,0.0,0.0,0.0,0.7703148687993625,0.7340700868922069,1.8325579029775585,1.448335388401689,0.7836351728972778
ZNF768,5.210408347554999,5.394404385400625,5.034202507009864,4.937801047738804,6.117732439233937,6.3703177505728945,6.12360826237823,5.992022875927864,5.471278520320077
P4HB,8.88063961391958,8.951978207695676,9.124333305201656,9.047489312217438,8.601261949081726,8.68084473603743,9.49988175474609,9.40667271575583,10.261660091625382
ENST00000562525.1,1.4821719419086667,0.7734225077201494,0.0,0.0,0.0,0.0,0.49284276619871703,0.0,2.6387573620403275
ENST00000569459.1,0.0,0.43100777785908356,0.0,0.0,0.0,0.0,0.0,0.0,1.6296363883533111
ITGAL,0.761038419463865,0.41536062677907404,0.786387260500356,1.1829401401320583,0.8998098127528171,1.220639512876857,1.8611375390489509,1.4139298057031566,0.5292622468268754
DCTPP1,6.424697069341815,6.531053892565477,6.033486875171076,6.223009299187224,6.348611317754569,6.3008082930222065,6.085382163430829,5.936965305303936,5.350896761711795
ZNF771,2.644853036116565,2.714874120939195,2.4484093998732055,2.250834271295606,2.007726545113726,2.214600443191125,3.3802958546012416,3.225284185796085,3.192874312988279
ZNF48,2.1923867222300366,2.43030400915535,3.212357665798292,3.2372302324501248,4.307880207470607,4.2750294031382445,4.515132108871237,4.276638099397726,3.180914845031965
MYLPF,0.0,1.1541035702935536,0.45608172921826845,0.8733486269375053,0.18431838487471555,1.3202073766466875,0.7972296771898798,0.6168563899031905,0.6489770833559457
ENST00000611264.1,0.3056612347010838,0.0,0.5920871815260838,0.5710466915050851,0.486823504085447,0.8219975010848728,0.9995050707157497,1.2392941588951942,1.5013983796899466
CD2BP2-DT,1.292893627362329,0.7891132361821562,0.8422226010995948,0.2514658224906443,1.218111577128394,1.0457365125613056,1.2876377729744506,0.918425163787296,1.7095906145119055
CD2BP2,5.715547477535272,5.777430236498732,5.510591706605994,5.743323766512612,5.673471623591937,5.691595578648599,6.024991131506523,5.828728042447485,5.897971270464208
ENST00000568109.1,0.2614297177421929,0.21099474393672593,0.3625933226175749,0.18506348583635684,0.746235361932515,0.7238354973903607,0.9759082075049107,0.6969962268891827,0.3299467742124393
ENST00000566470.1,0.0,0.1998488335483455,0.0,0.2125519081258112,0.5928315810490449,1.0375157661547343,0.3905158149304532,0.0,0.6766140467788886
ENST00000568353.6,0.0,0.6933857004505628,0.0,0.0,1.177911415629084,0.0,0.0,0.20212680229456734,1.0220481651801732
SULT1A3,3.726689555730793,3.952426760713627,3.193273415119826,3.516431249022861,2.7148191840237206,2.962713734313851,3.5444111970621552,3.316864014003876,4.987348154984671
BOLA2B,7.717649008173315,7.776768580407989,7.523828516383123,7.694636473727594,7.319328903839406,7.409085391893805,6.832358397003659,6.919947831537944,7.190190127056642
MAPK3,6.07476444400616,6.116687047908774,5.145934183164236,4.92405236525862,6.639494105562017,6.828365011842437,6.817572097205716,6.696953620672902,7.27679440478926
ENST00000566190.1,1.2778241083934994,1.1062411017698621,1.3825510578613542,1.6687409202517722,2.2497001795307074,1.4746281302085695,2.1894925031805403,1.5430998921954289,1.7417430945056387
TBX6,0.6974642562135233,0.5771092545756589,0.5444171323364682,0.6180469100926431,2.601109336585182,2.640884642281059,2.7452803648970754,2.6990318488748337,2.117751552659071
PPP4C,7.328172252379233,7.3239284468331265,6.656326177416544,6.7787736614766425,6.786478746087851,6.68209569073591,7.2352579545387865,7.067670980985027,7.163790542586165
ENST00000617969.1,0.2986090519659307,0.0,0.0,0.0,1.1201462056125449,1.4251262540672762,1.8094103281243468,1.022957200009375,0.37584683648539835
ALDOA,10.786963849485463,10.959205043074972,10.623515741490548,10.690521857538217,11.247239221713167,11.077730349674297,10.281338922366835,10.188934952098515,11.569608810439322
ENST00000566280.1,1.5994225400305822,1.021927390892745,0.34824828539756575,1.3243785941221846,0.4098340639933086,0.39128820808312575,0.5618569212454253,0.49114298739730744,0.8580677532137453
ENST00000575627.5,1.3979124601769055,0.41007186326186273,0.5181755534196764,0.9420798015828914,0.2859123248243131,0.0,1.3762959407032385,1.5754333570740595,1.155257026537889
APOL3,1.940069001057879,2.465794279573154,0.11307235008515178,0.6781521527924192,0.6205610750969947,0.9901031467556527,1.8041940207187253,1.4782470407514288,2.760853251317775
INO80E,6.778458292447129,6.618850907414037,6.1617546903915565,6.341485910520526,6.2761355744829315,6.5544476448272295,6.122262709910677,6.141620799904161,6.460519787138006
IRF2BP1,3.402341536699951,3.361803443988674,3.9982677263787627,4.207252552682718,4.163877068088789,4.384933946575177,4.382010075145854,4.255357211843402,4.160274831408593
ZNF492,0.06302380516349386,0.09861089823904819,0.7218625894542383,1.0541121848120372,0.1606607894569781,0.19882100176281248,0.2663907757763015,0.1762270153670081,0.1193840677674149
HIRIP3,4.854155272651317,4.898068043351436,5.042342285287792,5.166257501372805,5.846107141524077,5.789165833114806,5.142164253281886,5.004676662293812,5.243969864929269
TAOK2,4.723263658009299,4.784823266890715,4.6314535609151894,4.635237807013839,4.897855134430345,5.004141797257783,5.398924925797916,5.397255345594427,5.535017146097288
ENST00000450909.3,0.3988745929414712,0.5987787059328916,0.7662932348052884,0.715464670524506,1.3409723747710796,0.8863542630569758,1.4198408820440647,1.1769035638992758,2.2369456376797165
KCTD13,3.57126420571528,3.5204473933189253,3.334849979845451,3.525668007375278,3.975061506375088,4.840926433303148,4.82351500521578,4.625282180535109,4.347672742212061
PNMA8C,0.10113098897830777,0.02023406580048295,0.09003499383522183,0.10308802066219076,2.439546014470517,2.8379957025750526,3.464563720096562,3.5810137351679656,0.11269879846431427
SEZ6L2,4.298856232710265,4.456346200451217,3.2949235911711274,3.2950940957435915,4.594321617748322,4.703001001323943,6.4200359963248985,6.388208483599786,7.4968777389059955
CDIPTOSP,0.18530330870050477,0.1497783301471204,0.0,0.0,1.5332692974987838,2.283213581854937,1.224207014436913,1.2239661612677069,0.990788623315798
CDIPT,6.3096182289303435,6.5062258475569426,5.589706568906692,5.688499305552314,5.5365938094664005,5.887588630956767,6.143677080554933,5.968293544762393,7.163126336871855
ENST00000562285.1,0.5095874140701117,0.0,0.819697609270852,0.0,2.4044535719722413,3.11422374789134,2.902569510952139,2.2236573163208617,2.9870370291494637
PAGR1,4.228580145195499,4.1984312897404745,4.100750632393286,4.247874360541888,3.574840230745779,3.3316106386345674,4.5863324104058805,4.863304159342799,4.7788656311258855
ENST00000609618.2,3.9768585034045834,3.718515067023485,3.6167693662935028,3.994136167599075,3.5669125478569397,3.7067073561095807,4.344004676077638,4.6265384280808295,4.737216240655277
ENST00000564980.1,0.30422597916317956,0.6866699428590304,0.0,0.0,0.0,0.0,0.0,0.0,1.270582762124472
ENST00000569809.2,1.3139597656223687,1.1104768369230051,0.18456594832406542,0.33594852948373466,0.0,0.0,0.0,0.0,0.5978581718754609
ENST00000569039.5,0.5484208412793434,0.3918435914043802,0.0,0.0,0.0,0.0,0.0,0.0,1.1888249981528884
ENST00000569981.2,0.5440649304640172,0.6821435709056699,0.3796209620557083,0.23663221246336202,0.551022771551652,0.6926709001205072,0.8429144871599908,0.9695015984852717,1.1763036216942278
ENST00000566537.1,0.5091972090056374,0.0,0.40456420155454764,0.0,1.2880336608124028,0.898898668334428,0.4706097463570222,0.8608309336754978,0.18552025694525423
MAZ,7.2895394053460505,7.390332352048444,7.708014753560418,7.708504549878445,9.19103700006573,9.193064511544225,8.376503110986874,8.1485731823125,7.856313470289936
DNAAF3,2.2816122050523484,2.507401412580476,0.6418003279152048,0.7263237873137611,0.10478080730859203,0.15559770288940622,0.751750774779347,0.7795160833109227,2.8570036113484174
ENST00000619159.1,0.492011078816336,0.4027461851866096,0.19666998753152812,0.35594317149516663,0.7592888028135394,0.9984684879507272,2.0725345997229545,1.5010416326930451,0.6112469921298171
RFPL4A,0.22793202625160217,0.0,1.4196197880330186,0.938933870920227,0.0,0.0,0.22464415284547368,0.07852922732387392,0.07950714142663035
ENST00000565600.1,0.5139252572884725,0.35043614341196155,0.5158032671389674,0.5338443847441605,0.4473051774822041,0.464291862677035,0.4835232754487476,0.451407898502179,0.6920923754275724
QPRT,6.024962329736907,6.096217569468544,0.20978772019688632,0.1702827454540286,4.500202929847867,5.082136264662247,4.510297367211786,4.454044254421087,7.457815879415279
SPN,0.22280950600693505,0.2393173803767692,0.28874834729241045,0.12028557752149799,0.5935564751145359,0.17624106016485175,0.5742342638421835,0.605833751579257,0.35118505062076033
SLC7A5P1,1.2054425622530462,0.9014218550764449,0.8464267207878562,1.059791343126039,1.165384595801478,1.9443974592043825,0.8420463584899966,0.5062129602144848,0.35919166308414746
ENST00000623486.1,0.0,0.19237472762987345,0.09051472988825057,0.3907161047180073,0.20529866594079565,0.8034394979391541,0.7707757763090717,0.6072957478420347,0.0
ENST00000624430.1,0.0,0.614675925661653,0.0,0.2986547967918316,3.1256792015433335,4.569290568689428,1.7820939895637933,2.7625699339733747,2.087248967074389
ENST00000650165.1,1.1034909255746665,0.0,0.0,0.0,0.5152623278942577,1.8554635357776263,0.48204593187769507,0.0,1.281882191261771
SULT1A4,0.7855949094835301,1.403573137730456,1.2478060182192188,1.3882722107208116,0.6216885367974111,1.2289294852205581,0.3725119809476044,0.6066828941261261,1.5328754746991857
SLX1B-SULT1A4,3.0643310462459836,3.4392268406233555,3.657674300244911,3.6613733739546226,3.8646021752499524,3.9181381306334835,3.514576779562852,3.5749976145589004,3.8135144282724096
SLX1B,3.71034910608697,3.465843897958807,3.086455998046833,2.3778622643686202,3.5458571982521825,1.2391352650454843,2.614309367055492,2.6610654798069477,3.016405390872716
BOLA2-SMG1P6,5.810926320608979,5.8003796595785735,5.279452723240668,5.22471946557882,5.607149780613468,5.574298335925029,5.604062425440098,5.536239443572697,5.526791856480402
SMG1P6,0.25600702270706593,0.0,0.7266681963585555,0.5305072812513315,0.5891891704742135,0.5686664591606777,0.5354478364215073,0.3653039593159048,0.22740346294760475
ZNF56,0.0,0.0,0.6058252197098175,1.4745294941553222,0.45408111448597116,0.1372700505708881,0.6727511845222526,1.0265947040852725,0.0
RRN3P2,0.05301260407118363,0.04326610301636199,0.13628721271149263,0.1862634696471476,1.676041687379739,1.6707950243961112,1.211068279891476,0.7625716347522569,0.0
ENST00000562618.1,0.30699244479108706,0.4226506757955871,0.2631966998970239,0.17427601397068535,0.23748540195740153,0.378134253661784,0.6213753371614329,0.35178434881318726,0.5289103248739426
SPNS1,6.017866247392657,6.01275190380211,4.676978198312261,4.753363853108428,4.483860911151713,4.317673089416537,5.3132313376799365,5.17507343885519,5.3746082966077555
ENST00000567209.2,0.4162052488593738,0.44342630332350935,0.11323908297858866,0.10922547804075856,0.13263211476215056,0.24918438841534535,0.4241922276957522,0.1506766471069824,0.10281532449449807
ENST00000568641.1,3.1591851368103554,3.3709663299412487,1.3646844819282284,1.1580461319063329,5.132535716227471,5.379513532166557,7.782257839458108,7.752400718692091,5.821751026198335
ENST00000569974.1,0.2791978857144658,0.7451323267902163,0.20579786210483347,0.19765406570538827,0.7883207106200577,0.7637735838854051,1.276967065345007,0.4977901529365966,0.977451387920807
ATP2A1-AS1,4.400025517914023,4.469684141099438,2.4428426694997136,2.7977476311050404,3.0328590288295456,3.091308857345837,3.668822596104725,3.5223571163676213,2.914866807229854
SH2B1,5.021390888773711,5.1935825250816485,4.8076640378765685,4.600002078295785,5.203541817691124,5.753660689909609,5.638224472172053,5.556067623351292,5.562227157526107
SSR4P1,0.22905011868917682,0.29002917161417746,0.6341471488361907,0.3694877016510762,0.38116041974100895,0.04159064526556043,1.2326668959050469,1.5431741488308461,1.1690270451348166
ATXN2L,6.976455290701878,7.135493827556988,6.794714772193727,7.055629508346044,7.573351802365757,7.676330885902588,6.8270568365001525,6.642629377520866,6.3112269890675705
ENST00000568183.1,0.28225712126271413,0.0,0.0,0.0,0.0,0.23441915879409758,0.7263778518951083,0.18752326615404577,0.18910848825391818
EIF3C,8.35395397945766,8.777531497036179,7.818658863551194,7.978944931614267,8.276077865973894,8.020252159408846,7.266842748497648,7.263691734272036,7.809800277545323
NPIPB8,0.0,0.24965406924301584,0.8582317037909704,0.6865641724421004,0.0,0.20521607548763568,0.6292372357687019,0.0,1.1251551313222898
MIR1289-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8645566158440792
SULT1A1,0.6677958666772243,0.9761348395213717,1.0612715980324754,0.5575189039702547,1.9836412164861816,1.9291736496631648,0.9825471711465209,0.48683997598043965,0.7881553026449009
SULT1A2,0.466523759082314,0.7253136279659622,0.6523983817072526,0.6372253525656665,0.3249004451046354,0.40218079181370897,0.5323468852807957,0.3168095768993002,0.8749173329788574
ENST00000613454.1,0.7101974396705337,1.0001154109868933,0.5399161357856134,1.2015899523915299,2.479954831690671,2.884287273449283,3.5950739388213533,3.385726448801929,0.0
NPIPB7,0.14022633482641242,0.5719029641161002,0.14854629761945953,0.4536608539087288,1.525642953409456,1.7756742747574337,1.6765066338537002,1.2526639188021986,1.4354579139328882
ENST00000636766.1,0.0,0.0,0.0,0.0,1.6204268841319176,0.0,0.0,0.0,0.0
BCL2L13,5.665469520194633,5.763435477540339,5.772595661728473,5.72484669187665,4.6309296113757865,4.721208583235664,6.279045927632889,6.239399951104471,5.702615990515985
ENST00000501520.1,0.20800526505704015,0.1053066299632431,0.3751562327713499,0.2864470914493596,0.8278304035755845,0.49430193127855215,0.47669067379176727,0.41543202242394583,0.22812171969971234
SBK1,0.0,0.17828120992119253,0.2178238056751873,0.1706173289166347,5.058680154385562,5.387941488032473,2.7848138464084853,2.763726000978601,0.09601890921095754
ZBTB4,4.717736733997482,4.831375655380633,5.094236069845765,5.0760887231355065,4.9887346690416114,5.152609348804994,5.74942431831858,5.714767541415653,5.777214541012303
XPO6,6.767548869602556,6.7391055067937495,5.912041428945704,5.972122814776786,6.253208351234218,6.049922587749052,6.497858222309229,6.475589154248353,6.236783424144856
GSG1L,0.0,0.0,0.0,0.0,0.6485979716040139,0.16713437619211932,2.353715673435601,2.2502794661228602,0.1681734686477939
ENST00000563052.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9866148096089967,0.5888208739816982,0.0
ENST00000610941.4,0.0,0.0,0.0,0.0,0.1537768060972554,0.13077934595204016,1.0078126418935938,1.1317080030140434,0.0
IL21R-AS1,0.0,0.0,0.09490624366313509,0.029619673955506673,0.4116442606086264,0.3161538538089353,0.7356997954814575,0.756306843137405,0.20883185912378774
DLGAP4,6.064723367039469,6.172727518012846,6.018153433067125,6.027620745903909,6.858925899615991,6.976730220677153,6.494881178853943,6.336772535675992,6.64214702682206
IL21R,2.0752416668853333,1.9822105433609272,0.053545122662454765,0.0260096354112191,0.06285945347065695,0.061810752742698837,0.09387518201770866,0.0,2.337334315444332
NSMCE1,5.914301408563139,5.7238342962846795,5.536941873670273,5.364635461284883,5.4057473529224485,5.594960518695893,6.188414772256813,5.976982193804025,6.047627812843401
ENST00000567108.2,0.3094626021292186,0.43049617475866075,0.23321071780719194,0.04788314260921951,0.0,0.05733242561378765,0.16021931724275812,0.0,0.917540216009667
SCML2P2,0.0,0.22778665984699598,0.0,0.0,1.194074441090547,0.23441915879409758,0.0,0.3534520268942734,0.18910848825391818
ARHGAP17,6.01781503773973,6.08075571552712,5.343834171620984,5.445739943882479,5.17903723983241,4.901803350250744,4.7526041006179565,4.883503519237687,5.624530830906021
ENST00000619774.1,0.0,0.0,1.0215579008858189,0.4884245163382004,0.3222996852711084,0.9644895718046204,1.2772528029351713,0.4603494053076119,0.0
SLC5A11,0.3802451446946612,0.5128144659274703,0.0,0.11109676651225284,0.0,0.0,0.0,0.0,0.2610806361959381
TNRC6A,5.194248621130106,5.082587639147436,4.434141131599773,4.542449983549578,4.902334109404746,4.88774458270931,4.963617461553642,4.3292240790139624,5.504471030780247
RBBP6,5.104638587645902,5.029907797490859,4.664761567606031,4.461816650631213,5.2821580590408095,4.991163537039867,5.714932351785683,5.530233086237509,4.907193529760132
RHBDL3,0.069847872158482,0.03816925135724799,0.46973596985819144,0.4350684743201789,3.085684685057638,2.9076694406613552,3.2889815774040057,3.2656364230584556,0.4539020710627121
CHP2,0.2151045102943658,0.0,0.49894421588878085,0.22667251915513575,0.5030606762904254,0.36564886939922386,0.2598292674038812,0.1796715531091798,0.15070783764711537
DCTN5,6.556292987559883,6.4313337900468355,5.878065630902549,5.9569232175735305,5.02540979999214,4.606045373193227,5.657219824827936,5.505351088078652,6.177760362462669
ENST00000568262.2,0.8346529729453468,0.8790038498721471,1.0113024078121295,0.7406616569391385,1.7724304467978917,1.676687155204302,1.347773358393779,1.0621493494791028,1.350672622880203
GGA2,5.509949146304311,5.292461523720493,5.172287482920918,5.296791427858204,5.934674538331674,5.331157008608011,6.042189046265784,5.854147790601707,5.455606689709482
ENST00000565747.5,1.9675928672154055,1.9458136807592545,1.3003931977636956,1.6372439040129776,0.0,0.21225430825907793,0.8356379315689945,0.8982292525671771,2.0127045342967094
USP31,3.3819740946765022,3.4119630887225845,2.701784127221238,2.6766533091716087,2.3577940755737057,2.096528369384782,3.0350748774048277,2.567082971268288,2.6487990420638865
RNF125,1.4202182813341684,1.0880601630538804,0.28393836172400083,0.4066106805759372,0.7974762265229649,0.33838447803589444,0.4496163082252169,0.543016720225975,2.07582011470123
ENST00000566098.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7419061460365,0.0,0.454355955563159
OTOAP1,0.5025780742383442,0.34914444002342393,0.0,0.0,0.20332145420995001,0.0,0.0,0.0,0.32193617395697005
ENST00000570080.1,1.868224491597488,1.5916650569269024,1.3014120543712857,1.89284562181191,0.7683909991997075,0.4077334309879327,0.24564899045862346,0.5742400776835319,2.577750263957413
RRN3P3,1.930052249542496,2.405695623954878,1.2632207419092962,2.0234824746001654,1.2875018461281906,0.7243560279746988,1.1891730250905277,1.6096178712680025,2.5370152050601096
MRAP-AS1,0.0,0.8158893448216262,0.0,0.1791122635511615,0.0,0.21072050902088924,0.0,0.0,0.0
